value
200, 1.0
202, 0.9322799097065463
204, 0.9142212189616252
206, 0.90744920993228
208, 0.9051918735891648
210, 0.8893905191873589
212, 0.8826185101580135
214, 0.8803611738148984
216, 0.873589164785553
218, 0.8668171557562077
220, 0.8510158013544018
222, 0.8329571106094809
224, 0.8216704288939052
226, 0.817155756207675
228, 0.8103837471783295
230, 0.7923250564334086
232, 0.7878103837471784
236, 0.781038374717833
238, 0.7765237020316027
240, 0.7742663656884876
242, 0.7720090293453725
246, 0.7674943566591422
248, 0.7562076749435666
250, 0.7494356659142212
252, 0.7358916478555304
254, 0.72686230248307
256, 0.7200902934537246
258, 0.7133182844243793
260, 0.7042889390519187
262, 0.7020316027088036
264, 0.6975169300225734
268, 0.6884875846501128
270, 0.6862302483069977
272, 0.6772009029345372
274, 0.6749435665914221
276, 0.672686230248307
278, 0.6659142212189616
280, 0.6636568848758465
282, 0.6591422121896162
284, 0.6410835214446953
286, 0.6388261851015802
288, 0.6365688487584651
290, 0.6275395033860045
292, 0.6207674943566591
294, 0.6094808126410836
296, 0.6027088036117382
298, 0.5959367945823928
300, 0.5936794582392777
302, 0.5869074492099322
304, 0.582392776523702
306, 0.5801354401805869
308, 0.5733634311512416
310, 0.5688487584650113
312, 0.5665914221218962
314, 0.5598194130925508
316, 0.5553047404063205
322, 0.5530474040632054
324, 0.5507900677200903
326, 0.54627539503386
328, 0.5440180586907449
332, 0.5395033860045146
336, 0.5372460496613995
338, 0.5327313769751694
342, 0.5304740406320542
344, 0.5282167042889391
346, 0.5259593679458239
348, 0.5237020316027088
350, 0.5214446952595937
352, 0.5169300225733635
356, 0.510158013544018
358, 0.5056433408577878
360, 0.5033860045146727
362, 0.5011286681715575
364, 0.49887133182844245
366, 0.49435665914221216
370, 0.4875846501128668
372, 0.4808126410835214
374, 0.4785553047404063
376, 0.4762979683972912
378, 0.4740406320541761
380, 0.4717832957110609
382, 0.46952595936794583
384, 0.46726862302483074
388, 0.46501128668171554
392, 0.46049661399548536
398, 0.4492099322799097
404, 0.4469525959367946
406, 0.4446952595936795
408, 0.4356659142212189
412, 0.43340857787810383
414, 0.43115124153498874
416, 0.42663656884875845
418, 0.42437923250564336
420, 0.42212189616252827
422, 0.41986455981941306
424, 0.417607223476298
426, 0.4153498871331829
428, 0.4085778781038375
434, 0.4063205417607223
436, 0.4040632054176072
438, 0.399548532731377
442, 0.3972911963882618
444, 0.39503386004514673
454, 0.39277652370203164
456, 0.39051918735891644
458, 0.38826185101580135
460, 0.38600451467268626
462, 0.38374717832957106
464, 0.38148984198645597
466, 0.3792325056433409
468, 0.3769751693002258
476, 0.3747178329571106
478, 0.3724604966139955
480, 0.3679458239277652
482, 0.3656884875846501
486, 0.363431151241535
488, 0.3611738148984198
490, 0.35891647855530473
492, 0.35665914221218964
494, 0.35440180586907444
506, 0.35214446952595935
508, 0.34988713318284426
510, 0.34762979683972917
512, 0.34537246049661396
514, 0.3431151241534989
516, 0.3408577878103838
524, 0.3340857787810384
530, 0.3295711060948081
534, 0.327313769751693
542, 0.31828442437923254
548, 0.31602708803611734
554, 0.31151241534988716
556, 0.30925507900677196
558, 0.3047404063205418
560, 0.3024830699774267
566, 0.3002257336343115
570, 0.2957110609480813
572, 0.2934537246049661
576, 0.291196388261851
578, 0.2889390519187359
580, 0.2866817155756207
584, 0.28216704288939054
586, 0.27990970654627545
588, 0.27765237020316025
590, 0.27539503386004516
592, 0.27088036117381487
594, 0.2686230248306998
598, 0.2641083521444695
602, 0.25056433408577883
610, 0.24830699774266363
616, 0.24604966139954854
620, 0.23927765237020315
622, 0.23702031602708806
624, 0.23476297968397286
628, 0.23250564334085777
634, 0.2279909706546276
636, 0.2257336343115124
640, 0.2234762979683973
642, 0.2212189616252822
650, 0.218961625282167
660, 0.21670428893905191
664, 0.21444695259593682
