value
0, 0
1, -1
3, 1
5, -1
8, 2
12, -2
13, -1
14, -2
15, -1
17, -3
18, -2
19, -3
20, -2
22, -4
23, -3
24, -4
25, -3
26, -4
27, -3
28, -4
29, -3
32, -6
33, -5
46, -18
47, -17
54, -24
55, -23
56, -24
57, -23
58, -24
100, 18
101, 17
102, 18
104, 16
106, 18
107, 17
108, 18
109, 17
110, 18
111, 17
112, 18
113, 17
115, 19
116, 18
117, 19
118, 18
119, 19
128, 10
141, 23
143, 21
144, 22
145, 21
146, 22
147, 21
148, 22
149, 21
150, 22
151, 21
152, 22
153, 21
154, 22
155, 21
156, 22
157, 21
158, 22
162, 18
163, 19
166, 16
167, 17
168, 16
169, 17
171, 15
172, 16
177, 11
186, 20
187, 19
193, 25
194, 24
195, 25
196, 24
197, 25
198, 24
199, 25
200, 24
201, 25
202, 24
204, 26
205, 25
206, 26
207, 25
208, 26
209, 25
210, 26
211, 25
212, 26
213, 25
214, 26
215, 25
218, 28
219, 27
220, 28
221, 27
222, 28
223, 27
229, 33
230, 32
233, 35
234, 34
235, 35
236, 34
238, 36
239, 35
244, 40
245, 39
246, 40
247, 39
248, 40
249, 39
250, 40
253, 37
254, 38
271, 21
272, 22
273, 21
274, 22
275, 21
276, 22
289, 9
290, 10
292, 8
293, 9
294, 8
295, 9
298, 6
299, 7
304, 2
305, 3
306, 2
307, 3
308, 2
309, 3
310, 2
311, 3
312, 2
313, 3
314, 2
315, 3
316, 2
317, 3
318, 2
319, 3
320, 2
325, 7
326, 6
327, 7
328, 6
329, 7
330, 6
331, 7
332, 6
333, 7
334, 6
335, 7
336, 6
337, 7
338, 6
339, 7
340, 6
341, 7
342, 6
343, 7
344, 6
345, 7
346, 6
347, 7
348, 6
349, 7
350, 6
351, 7
352, 6
353, 7
354, 6
355, 7
356, 6
357, 7
358, 6
359, 7
360, 6
361, 7
362, 6
363, 7
364, 6
365, 7
366, 6
367, 7
368, 6
369, 7
370, 6
371, 7
372, 6
373, 7
374, 6
375, 7
376, 6
377, 7
378, 6
379, 7
380, 6
381, 7
382, 6
383, 7
384, 6
385, 7
386, 6
387, 7
390, 4
391, 5
392, 4
393, 5
394, 4
395, 5
399, 1
400, 2
401, 1
402, 2
446, -42
447, -41
464, -58
465, -57
473, -65
474, -64
488, -78
489, -77
492, -80
493, -79
496, -82
497, -81
498, -82
499, -81
500, -82
501, -81
502, -82
503, -81
504, -82
505, -81
506, -82
507, -81
508, -82
509, -81
510, -82
511, -81
512, -82
513, -81
514, -82
515, -81
522, -88
523, -87
524, -88
525, -87
532, -94
533, -93
537, -97
538, -96
539, -97
540, -96
541, -97
542, -96
543, -97
544, -96
545, -97
546, -96
547, -97
548, -96
549, -97
550, -96
551, -97
552, -96
553, -97
554, -96
555, -97
556, -96
557, -97
558, -96
559, -97
560, -96
561, -97
562, -96
563, -97
564, -96
565, -97
566, -96
567, -97
568, -96
569, -97
570, -96
571, -97
572, -96
573, -97
574, -96
575, -97
576, -96
577, -97
578, -96
579, -97
580, -96
581, -97
582, -96
583, -97
584, -96
585, -97
586, -96
587, -97
588, -96
589, -97
590, -96
591, -97
592, -96
593, -97
594, -96
595, -97
596, -96
597, -97
598, -96
599, -97
600, -96
601, -97
602, -96
603, -97
604, -96
605, -97
606, -96
607, -97
608, -96
609, -97
610, -96
611, -97
612, -96
613, -97
614, -96
625, -107
626, -106
627, -107
628, -106
629, -107
630, -106
633, -109
634, -108
635, -109
636, -108
637, -109
638, -108
639, -109
640, -108
641, -109
642, -108
643, -109
644, -108
645, -109
646, -108
649, -111
650, -110
651, -111
652, -110
653, -111
654, -110
655, -111
656, -110
657, -111
658, -110
659, -111
660, -110
661, -111
662, -110
663, -111
664, -110
665, -111
666, -110
669, -113
670, -112
671, -113
672, -112
673, -113
674, -112
675, -113
676, -112
677, -113
678, -112
679, -113
680, -112
681, -113
682, -112
683, -113
684, -112
685, -113
686, -112
687, -113
688, -112
689, -113
690, -112
691, -113
692, -112
693, -113
694, -112
695, -113
696, -112
697, -113
698, -112
699, -113
700, -112
701, -113
702, -112
703, -113
704, -112
705, -113
706, -112
707, -113
708, -112
709, -113
710, -112
711, -113
712, -112
713, -113
714, -112
715, -113
716, -112
717, -113
718, -112
719, -113
720, -112
721, -113
722, -112
723, -113
724, -112
725, -113
726, -112
727, -113
728, -112
729, -113
730, -112
731, -113
732, -112
733, -113
734, -112
735, -113
736, -112
737, -113
738, -112
741, -115
749, -107
751, -109
752, -108
753, -109
754, -108
755, -109
756, -108
757, -109
758, -108
759, -109
760, -108
761, -109
762, -108
763, -109
764, -108
765, -109
766, -108
767, -109
768, -108
769, -109
770, -108
771, -109
772, -108
773, -109
774, -108
775, -109
776, -108
777, -109
778, -108
779, -109
780, -108
781, -109
782, -108
783, -109
784, -108
785, -109
786, -108
787, -109
788, -108
789, -109
790, -108
791, -109
792, -108
793, -109
794, -108
795, -109
796, -108
797, -109
798, -108
799, -109
802, -106
803, -107
806, -104
807, -105
810, -102
811, -103
814, -100
815, -101
816, -100
817, -101
818, -100
819, -101
820, -100
821, -101
822, -100
823, -101
824, -100
825, -101
830, -96
831, -97
834, -94
836, -96
842, -90
843, -91
844, -90
845, -91
853, -83
854, -84
858, -80
859, -81
860, -80
861, -81
863, -79
864, -80
865, -79
866, -80
867, -79
954, -166
955, -165
956, -166
957, -165
958, -166
959, -165
960, -166
961, -165
962, -166
963, -165
965, -167
966, -166
967, -167
968, -166
1001, -199
1002, -198
1004, -200
1005, -199
1007, -201
1009, -199
1011, -201
1012, -200
1013, -201
1014, -200
1015, -201
1017, -199
1019, -201
1021, -199
1022, -200
1023, -199
1024, -200
1025, -199
1026, -200
1027, -199
1028, -200
1029, -199
1031, -201
1032, -200
1033, -201
1034, -200
1035, -201
1037, -199
1038, -200
1039, -199
1040, -200
1041, -199
1042, -200
1045, -197
1046, -198
1047, -197
1048, -198
1049, -197
1050, -198
1051, -197
1055, -201
1056, -200
1060, -204
1061, -203
1066, -208
1067, -207
1068, -208
1071, -205
1074, -208
1077, -205
1078, -206
1079, -205
1080, -206
1083, -203
1084, -204
1085, -203
1086, -204
1087, -203
1088, -204
1089, -203
1090, -204
1091, -203
1092, -204
1093, -203
1094, -204
1095, -203
1098, -206
1099, -205
1101, -207
1102, -206
1103, -207
1104, -206
1105, -207
1106, -206
1107, -207
1108, -206
1109, -207
1111, -205
1112, -206
1113, -205
1114, -206
1115, -205
1116, -206
1118, -204
1119, -205
1120, -204
1121, -205
1122, -204
1123, -205
1124, -204
1125, -205
1132, -198
1133, -199
1137, -195
1138, -196
1139, -195
1140, -196
1141, -195
1142, -196
1143, -195
1144, -196
1145, -195
1146, -196
1147, -195
1148, -196
1149, -195
1150, -196
1151, -195
1152, -196
1153, -195
1154, -196
1155, -195
1156, -196
1157, -195
1158, -196
1159, -195
1160, -196
1161, -195
1162, -196
1163, -195
1164, -196
1165, -195
1166, -196
1167, -195
1168, -196
1169, -195
1170, -196
1171, -195
1172, -196
1173, -195
1174, -196
1175, -195
1176, -196
1177, -195
1178, -196
1179, -195
1180, -196
1181, -195
1182, -196
1183, -195
1184, -196
1185, -195
1186, -196
1187, -195
1188, -196
1189, -195
1190, -196
1191, -195
1192, -196
1193, -195
1194, -196
1195, -195
1196, -196
1204, -188
1205, -189
1206, -188
1207, -189
1208, -188
1209, -189
1210, -188
1211, -189
1213, -187
1214, -188
1215, -187
1216, -188
1217, -187
1218, -188
1219, -187
1220, -188
1221, -187
1222, -188
1223, -187
1224, -188
1225, -187
1226, -188
1227, -187
1228, -188
1230, -186
1231, -187
1244, -174
1245, -175
1246, -174
1247, -175
1248, -174
1249, -175
1250, -174
1251, -175
1252, -174
1253, -175
1268, -160
1269, -161
1270, -160
1272, -162
1273, -161
1274, -162
1275, -161
1278, -164
1279, -163
1282, -166
1283, -165
1284, -166
1285, -165
1286, -166
1289, -163
1290, -164
1293, -161
1294, -162
1295, -161
1298, -164
1299, -163
1300, -164
1302, -162
1303, -163
1309, -157
1310, -158
1312, -156
1313, -157
1314, -156
1315, -157
1317, -155
1318, -156
1319, -155
1320, -156
1321, -155
1322, -156
1335, -143
1336, -144
1337, -143
1338, -144
1339, -143
1340, -144
1341, -143
1342, -144
1343, -143
1344, -144
1345, -143
1346, -144
1347, -143
1348, -144
1349, -143
1350, -144
1352, -142
1353, -143
1408, -88
1409, -89
1410, -88
1411, -89
1420, -80
1421, -81
1440, -62
1441, -63
1498, -6
1499, -7
1500, -6
1501, -7
1506, -2
1507, -3
1508, -2
1509, -3
1510, -2
